facility_id,city,state,year,industry_type,co2_emissions,unit_methane_emissions,unit_nitrous_oxide_emissions
1011487,Blountville,TN,2021,"C,HH",80.8,0.0,0.0
1005453,PENUELAS,PR,2021,"C,W",608667.5,286.75,341.806
1011896,Goldsmith,TX,2021,"C,D",12595.7,5.75,5.96
1000898,EDDYSTONE,PA,2021,"C,D",8344.4,4.5,5.96
1001477,WILMINGTON,DE,2021,"C,D",37474.1,17.5,20.86
1000983,SHEBOYGAN,WI,2021,D,2438552.2,642.5,12334.22
1000267,BRENTWOOD,NY,2021,D,42860.1,20.0,23.84
1001392,THOMASTON,GA,2021,D,1092.4,0.5,0.0
1001541,EDWARDSPORT,IN,2021,"C,D",7037.8,3.0,3.576
1012929,Guyton,GA,2021,"C,W",50952.6,24.0,28.608
1014305,Wrens,GA,2021,"C,W",30259.8,14.25,16.986
1011007,Elberton,GA,2021,"C,W",143959.1,67.75,80.758
1007392,RIVER ROUGE,MI,2021,"C,Q",140503.0,50.0,125.16
1011897,Laredo,TX,2021,"C,W",8997.1,4.25,5.066
1001253,PARLIN,NJ,2021,"C,D",2291.3,1.0,0.0
1003574,Evangeline,LA,2021,"C,W",978.9,0.5,0.596
1014336,Linwood,NC,2021,C,33446.1,91.0,467.86
1014249,Eglin AFB,FL,2021,C,276.8,0.25,0.596
1009797,Offshore,LA,2021,"C,W",0.0,0.0,0.0
1011641,Offshore,LA,2021,"C,W",0.0,0.0,0.0
1011598,Offshore,LA,2021,"C,W",5073.4,2.5,2.98
1006146,EIELSON AFB,AK,2021,C,3412.6,3.5,8.642
1012749,Fernandina Beach,FL,2021,C,92761.2,43.75,52.15
1011829,Chugiak,AK,2021,C,293129.1,138.0,164.496
1001454,EL CENTRO,CA,2021,D,135285.2,62.75,74.5
1003993,EL DORADO,AR,2021,"C,G,V",335527.6,158.0,188.336
1000431,EL SEGUNDO,CA,2021,D,44807.3,20.75,23.84
1007693,CORONA,CA,2021,"C,HH",236.9,0.0,0.0
1002020,CLINTON,IN,2021,C,66037.3,31.0,36.952
1006232,ELBERTA,UT,2021,"C,W",233.4,0.0,0.0
1002491,CINCINNATI,OH,2021,"C,HH",27.9,0.0,0.0
1000622,CHESTER,SC,2021,"C,N",0.0,0.0,0.0
1002262,SHELBY,NC,2021,"C,N",7630.9,3.5,4.172
1002322,LEXINGTON,NC,2021,"C,N",0.0,0.0,0.0
1000521,WATERLOO,IA,2021,C,1792.0,0.75,0.0
1004345,MUNCIE,IN,2021,"C,R",21415.7,12.75,23.84
1013624,COLWICH,KS,2021,C,67314.5,57.25,189.528
1005640,CASTLE HAYNE,NC,2021,"C,U",123147.3,58.0,69.136
1000817,ELGIN,IL,2021,"C,D",45.2,0.0,0.0
1013287,Atlantic,IA,2021,C,195018.1,92.0,109.664
1000312,CHESAPEAKE,VA,2021,D,9071.9,7.0,14.9
1004924,POWELL,WY,2021,"C,NN,UU,W",33981.4,14.75,17.582
1001169,Elk Mound,WI,2021,"C,D",22116.2,11.25,14.9
1000211,ELK RIVER,MN,2021,"C,D",53714.0,28.0,41.72
1007672,ELK RIVER,MN,2021,"C,HH",0.0,23.75,55.726
1006989,ONAWAY,MI,2021,"C,HH",2.9,0.0,0.0
1012043,Abernathy,TX,2021,"C,D",77847.4,36.0,44.7
1003954,NORFOLK,NE,2021,C,70857.1,33.5,39.932
1001673,IRVINE,PA,2021,"C,Q",0.0,0.0,0.0
1001669,NEW CASTLE,PA,2021,"C,Q",29715.7,14.0,16.688
1010648,Houston,TX,2021,C,11277.5,5.25,6.258
1001911,NAVASOTA,TX,2021,C,17584.0,8.25,9.834
1000491,OAK CREEK,WI,2021,"C,D",3115634.6,819.0,15779.1
1001359,ELWOOD,IL,2021,"C,D",75212.0,35.0,41.72
1003518,KALAMA,WA,2021,C,8999.5,4.25,5.066
1007325,CINCINNATI,OH,2021,C,19399.5,9.25,11.026
1000317,CLEAR LAKE,IA,2021,"C,D",417281.2,193.5,232.44
1006236,ATLANTA,GA,2021,C,49122.6,23.25,28.31
1009071,Oakfield,NY,2021,"C,W",36331.5,17.0,20.264
1001046,SARCOXIE,MO,2021,"C,D",41849.0,26.5,47.68
1007388,Rensselaer,NY,2021,D,692804.9,321.25,387.4
1000583,EMPORIA,KS,2021,D,16883.4,7.75,8.94
1006502,Bellingham,WA,2021,D,81123.1,37.5,44.7
1014099,Endicott,NE,2021,C,27007.3,12.75,15.198
1001737,Prudhoe Bay,AK,2021,"C,W",405161.8,191.0,227.672
1000087,DOVER,DE,2021,"C,D",43980.6,20.5,23.84
1005167,Harrisburg,PA,2021,C,2718.8,1.5,2.086
1000591,MINNEAPOLIS,MN,2021,C,90651.5,45.0,58.408
1004854,OMAHA,NE,2021,C,55110.5,27.25,35.462
1005798,Pittsburgh,PA,2021,C,35464.2,16.75,19.966
1006290,Pittsburgh,PA,2021,C,24595.0,11.5,13.708
1003978,SAN FRANCISCO,CA,2021,C,53509.9,25.25,30.098
1001316,NORTH CHICAGO,IL,2021,C,38110.1,18.0,21.456
1002788,ENID,OK,2021,"C,HH",28.2,0.0,0.0
1003141,COLUMBUS,IN,2021,C,23340.9,11.0,13.112
1008757,Claysville,PA,2021,"C,FF",2078.3,1.0,1.192
1001370,ENNIS,TX,2021,D,418371.2,194.0,232.44
1004074,GREER,SC,2021,"C,HH",0.0,11.75,27.416
1011683,Lebanon,OR,2021,C,29884.4,14.0,16.688
1000316,JAMES CREEK,PA,2021,"C,W",0.0,0.0,0.0
1007589,MACOMB,IL,2021,"C,HH",139.4,0.0,0.0
1003951,TAMPA,FL,2021,"C,R",7523.1,3.5,4.172
1007701,MORRIS,IL,2021,"C,HH",2.5,0.0,0.0
1010714,Karnes City,TX,2021,"C,W",31800.5,15.0,17.88
1010746,Cheapside,TX,2021,"C,W",42159.7,19.75,23.542
1011988,Hobson,TX,2021,"C,W",23463.8,11.0,13.112
1011210,Gonzales,TX,2021,"C,W",35778.8,16.75,19.966
1011745,Gonzales,TX,2021,"C,W",34440.5,16.25,19.37
1011989,Fowlerton,TX,2021,"C,W",62629.6,29.5,35.164
1001623,Vale,OR,2021,C,30127.2,14.25,16.986
1001622,LOVELOCK,NV,2021,C,38615.4,18.25,21.754
1010333,Offshore,LA,2021,"C,W",1207.4,1.25,2.98
1009803,Offshore,LA,2021,"C,W",397.5,0.5,0.894
1013826,Belen,NM,2021,"C,W",21425.2,10.0,11.92
1013827,Tatum,NM,2021,"C,W",14636.3,7.0,8.344
1002060,TOPOCK,AZ,2021,"C,W",33766.5,16.0,19.072
1002116,Ignacio,CO,2021,"C,W",51645.3,24.25,28.906
1008460,El Paso,TX,2021,"C,W",68754.0,32.5,38.74
1001981,SALT FLAT,TX,2021,"C,W",139644.0,65.75,78.374
1010558,Salt Flat,TX,2021,"C,W",102022.5,48.0,57.216
1001988, El Paso,TX,2021,"C,W",55755.6,26.25,31.29
1001990,Kermit,TX,2021,"C,W",36876.5,17.25,20.562
1008240,Denver City,TX,2021,"C,W",30061.8,14.25,16.986
1008368,Wink,TX,2021,"C,W",20370.9,9.5,11.324
1012153,Fort Stockton,TX,2021,"C,W",26358.6,12.5,14.9
1011020,La Mesa,NM,2021,"C,W",28871.3,13.5,16.092
1001982,OIL CENTER,NM,2021,"C,W",9730.0,4.5,5.364
1009901,Deming,NM,2021,"C,W",77844.7,36.75,43.806
1009331,Bloomfield,NM,2021,"C,W",10287.4,4.75,5.662
1013550,Thoreau,NM,2021,"C,W",22649.5,10.75,12.814
1010477,Lordsburg,NM,2021,"C,W",81865.8,38.5,45.892
1013549,Corona,NM,2021,"C,W",10226.8,4.75,5.662
1002118,Malaga,NM,2021,"C,W",43530.8,20.5,24.436
1013562,Roswell,NM,2021,"C,W",19629.4,9.25,11.026
1010559,Carlsbad,NM,2021,"C,W",10881.2,5.25,6.258
1011002,Saddlebrook,AZ,2021,"C,W",24499.0,11.5,13.708
1011001,Willcox,AZ,2021,"C,W",27815.4,13.0,15.496
1011379,Dilkon,AZ,2021,"C,W",8974.7,4.25,5.066
1001986,Hackberry,AZ,2021,"C,W",37576.6,17.75,21.158
1001997,WENDEN,AZ,2021,"C,W",24919.0,11.75,14.006
1001996,Leupp,AZ,2021,"C,W",72471.2,34.25,40.826
1002117,Ganado,AZ,2021,"C,W",48544.1,22.75,27.118
1008239,Oracle,AZ,2021,"C,W",43803.4,20.75,24.734
1002196,Tonopah,AZ,2021,"C,W",31026.6,14.5,17.284
1007437,Williams,AZ,2021,"C,W",83939.9,39.5,47.084
1011003,Willcox,AZ,2021,"C,W",39909.3,18.75,22.35
1002064,St. Michaels,AZ,2021,"C,W",76096.1,35.75,42.614
1012916,San Simon,AZ,2021,"C,W",23907.4,11.25,13.41
1013962,Houston,TX,2021,C,3493.8,1.75,2.086
1003622,WILLIAMSTOWN,KY,2021,"C,HH",7.2,0.0,0.0
1002758,LA PORTE,TX,2021,"C,X",49698.8,89.75,214.262
1006656,PASADENA,TX,2021,"C,PP,X",6806.4,3.25,3.874
1000342,MORRIS,IL,2021,"C,X",21093.0,59.75,142.444
1002927,CLINTON,IA,2021,"C,X",23896.5,47.5,113.538
1006814,Westlake,LA,2021,C,133003.7,62.75,74.798
1006120,BAY CITY,TX,2021,C,16743.2,8.0,9.536
1004880,CORPUS CHRISTI,TX,2021,"C,X",39698.9,61.75,147.212
1000420,FREEPORT,NY,2021,D,44207.0,20.5,23.84
1007164,NEW JOHNSONVILLE,TN,2021,C,47013.3,31.5,43.508
1004376,MARIETTA,OH,2021,"C,K",12537.6,6.5,9.238
1013164,Nekoosa,WI,2021,C,1198.7,0.5,0.596
1008014,VICKSBURG,MS,2021,"C,MM,P,Y",115539.2,54.5,64.964
1007882,NEWELL,WV,2021,"C,MM,P,Y",135438.8,63.75,75.99
1000683,LANSING,MI,2021,"C,D",883345.0,2552.75,4470.0
1005037,ERVING,MA,2021,C,646.4,0.25,0.298
1001419,PREWITT,NM,2021,C,13071.7,6.25,7.45
1000074,ESCONDIDO,CA,2021,D,4734.9,6.5,14.9
1000745,NEWARK,NJ,2021,D,2842.4,1.25,2.98
1004216,NEWARK,NJ,2021,C,117268.0,2482.75,3885.026
1006098,ESSEX,MO,2021,D,22243.6,10.25,11.92
1006558,Middletown,OH,2021,C,8064.1,3.75,4.47
1011192,Harrodsburg,KY,2021,C,18994.8,9.0,10.728
1004222,MENASHA,WI,2021,C,37542.7,17.75,21.158
1004500,CHEROKEE,AL,2021,C,67288.9,31.75,37.846
1013092,Offshore,LA,2021,"C,W",52.4,0.0,0.0
1008277,Offshore,LA,2021,"C,W",2263.8,1.0,1.192
1013099,Offshore,LA,2021,"C,W",21.2,0.0,0.0
1013121,Offshore,LA,2021,"C,W",140.1,0.25,0.298
1008278,Covington,LA,2021,"C,W",17.1,0.0,0.0
1007441,Eunice,NM,2021,"C,PP,UU,W",80556.48578,37.955374,45.24280581
1005779,EUNICE,LA,2021,"C,NN,W",180000.2,84.75,101.022
1000120,Mountain Home,ID,2021,"C,D",246973.2,114.5,137.08
1007987,CORAL,PA,2021,"C,HH",181.5,0.25,0.298
1003501,PINE BLUFF,AR,2021,"AA,C,TT",44087.76,547.0,2954.67
1007723,NORTHWOOD,OH,2021,"C,HH",37.2,0.0,0.0
1000297,CHESTER,PA,2021,C,33.9,0.0,0.0
1005465,MAPLETON,IL,2021,"C,P",8290.9,4.0,4.768
1004596,GARYVILLE,LA,2021,C,40098.0,19.0,22.648
1000704,GREENSBORO,NC,2021,C,3892.4,1.75,2.086
1007041,THEODORE,AL,2021,C,139997.5,66.0,78.672
1005340,ETOWAH,TN,2021,C,52718.6,24.75,29.8
1004833,LAFAYETTE,IN,2021,C,72370.7,34.0,40.528
1001840,Portland,OR,2021,C,89639.9,42.25,50.362
1009679,Offshore,LA,2021,"C,W",601.2,0.25,0.298
1014328,OFFSHORE,LA,2021,"C,W",8.5,0.0,0.0
1002764,Offshore,LA,2021,"C,W",380.6,0.5,0.894
1013678,Offshore,LA,2021,"C,W",7.5,0.0,0.0
1000414,BRAYTON,IA,2021,"C,D",1.2,0.0,0.0
1007643,BATON ROUGE,LA,2021,"C,MM,X,Y",0.7,0.0,0.0
1007959,BEAUMONT,TX,2021,"C,D,MM,X,Y",588072.4,286.25,381.44
1007542,BAYTOWN,TX,2021,"C,MM,X,Y",421.5,0.5,1.192
1003484,BATON ROUGE,LA,2021,C,88496.0,41.75,49.766
1006801,BATON ROUGE,LA,2021,C,93463.8,71.75,117.412
1006274,MONT BELVIEU,TX,2021,C,625.8,0.25,0.298
1007000,Billings,MT,2021,"C,MM,P,Y",51.6,0.0,0.298
1006068,CHANNAHON,IL,2021,"C,MM,Y",0.0,0.0,0.0
1001544,NEWBURGH,IN,2021,D,2418187.4,7147.5,12518.98
1013526,Negaunee,MI,2021,C,76.9,0.0,0.0
1002528,MASTERSON,TX,2021,"C,W",0.0,0.0,0.0
1009581,South Portland,ME,2021,"C,I",6553.9,3.0,3.576
1009580,Mountain Top,PA,2021,"C,I",3224.8,1.5,1.788
1007084,Fajardo,PR,2021,"C,HH",12.6,0.0,0.0
1013511,Orla,TX,2021,"C,W",21281.06072,10.026885,11.95204692
1010674,Huntingburg,IN,2021,"C,II",6275.3,3.0,3.576
1010583,Faribault,MN,2021,"C,W",182.3,0.0,0.0
1007314,FARIBAULT,MN,2021,"C,D",14.8,0.0,0.0
1010577,Farmington,MN,2021,"C,W",2.4,0.0,0.0
1002357,Belvidere,IL,2021,C,40618.1,19.25,22.946
1005483,Auburn Hills,MI,2021,"C,QQ",39739.6,18.75,22.35
1013694,Detroit,MI,2021,C,47627.2,22.5,26.82
1005551,DETROIT,MI,2021,C,67942.9,32.0,38.144
1005552,KOKOMO,IN,2021,C,31977.1,15.0,17.88
1007544,KOKOMO,IN,2021,C,15290.6,7.25,8.642
1007918,STERLING HTS,MI,2021,C,85055.9,40.0,47.68
1001057,STERLING HEIGHTS,MI,2021,C,496.5,0.25,0.298
1005484,STERLING HEIGHTS,MI,2021,C,7727.7,3.75,4.47
1005554,TOLEDO,OH,2021,C,82981.0,39.0,46.488
1005567,Warren,MI,2021,C,5294.5,2.5,2.98
1005553,WARREN,MI,2021,C,7379.1,3.5,4.172
1005485,WARREN,MI,2021,C,87852.6,41.5,49.468
1000279,YUBA CITY,CA,2021,D,51089.2,23.0,26.82
1006938,Silver Spring ,MD,2021,C,30269.9,14.25,16.986
1009437,Letart,WV,2021,"C,K",0.0,0.0,0.0
1013923,Darlington,SC,2021,C,52926.1,25.0,29.8
1009616,Danville,IL,2021,C,28149.6,13.25,15.794
1004853,Old Hickory,TN,2021,C,87948.3,41.5,49.468
1007603,MENOMINEE,MI,2021,C,34361.7,16.25,19.37
1006763,COEUR D&#39;ALENE,ID,2021,"C,HH",37.8,0.0,0.0
1005805,MEADOW,UT,2021,"C,W",231.6,0.0,0.0
1006608,GLENS FALLS,NY,2021,"AA,C",33589.4,85.75,203.534
1008735,CHICAGO,IL,2021,"C,Q",36662.1,17.25,20.562
1004516,BOARDMAN,OR,2021,"C,HH",0.5,0.0,0.0
1000371,GARDEN CITY,KS,2021,"C,HH",12.2,0.0,0.0
1007548,SULPHUR,LA,2021,C,7.3,0.0,0.0
1010743,Anderson,SC,2021,C,211109.4,99.5,118.604
1002438,LOCK HAVEN,PA,2021,"C,TT",2.5,0.0,0.0
1007753,WESTMINSTER,MA,2021,"C,HH",0.0,33.0,77.182
1006251,TAYLORVILLE,IL,2021,"C,HH",143.5,0.0,0.0
1002396,Williamsport,OH,2021,"C,W",105.6,0.0,0.0
1004877,BENNETTSVILLE,SC,2021,C,57268.2,27.0,32.184
1007203,GENTRY,AR,2021,D,2915778.8,8427.5,14759.94
1009067,Corpus Christi,TX,2021,"C,Y",130310.5,195.25,465.178
1009066,CORPUS CHRISTI,TX,2021,"C,Y",172806.2,81.5,97.148
1009505,Channahon,IL,2021,C,2.1,0.0,0.0
1006985,Rosemount,MN,2021,"C,P,Y",324.2,0.25,0.298
1002780,BROOKER,FL,2021,"C,W",36600.9,17.25,20.562
1002781,CARYVILLE,FL,2021,"C,W",30422.7,14.25,16.986
1002784,FRANKLINTON,LA,2021,"C,W",52442.6,24.75,29.502
1002825,LECANTO,FL,2021,"C,W",13595.8,6.5,7.748
1002826,WEST MELBOURNE,FL,2021,"C,W",54.4,0.0,0.0
1002827,MOUNT VERNON,AL,2021,"C,W",75774.3,35.75,42.614
1002837,MILTON,FL,2021,"C,W",114620.7,54.0,64.368
1002838,ORLANDO,FL,2021,"C,W",22727.1,10.75,12.814
1002841,PERRY,FL,2021,"C,W",40357.1,19.0,22.648
1002842,PORT BARRE,LA,2021,"C,W",40961.1,19.25,22.946
1002844,QUINCY,FL,2021,"C,W",80910.9,38.0,45.296
1003725,SILVER SPRINGS,FL,2021,"C,W",29445.4,13.75,16.39
1003729,THONOTOSASSA,FL,2021,"C,W",35231.0,16.5,19.668
1003148,TRENTON,FL,2021,"C,W",23704.1,11.25,13.41
1003189,WEST PALM BEACH,FL,2021,"C,W",18502.9,8.75,10.43
1003191,WIGGINS,MS,2021,"C,W",56173.3,26.5,31.588
1003192,ZACHARY,LA,2021,"C,W",44363.2,21.0,25.032
1003223,DURANGO,CO,2021,"C,W",35254.2,16.5,19.668
1005785,Tallahassee,FL,2021,C,20892.2,9.75,11.622
1005263,CLARKSVILLE,TN,2021,C,45099.1,21.25,25.33
1000345,PERRY,FL,2021,"AA,C,TT",0.0,0.0,0.0
1001836,NEW ORLEANS,LA,2021,C,24370.1,11.5,13.708
1006752,Chicago,IL,2021,C,50742.8,24.0,28.608
1001722,FLAT ROCK,MI,2021,C,44646.2,21.0,25.032
1005024,Claycomo,MO,2021,C,62148.1,29.25,34.866
1002626,Louisville,KY,2021,C,84208.0,39.75,47.382
1004951,Louisville,KY,2021,C,41773.8,19.75,23.542
1002755,Wayne,MI,2021,C,63463.2,30.0,35.76
1000104,AVON LAKE,OH,2021,C,26115.9,12.25,14.602
1006754,Dearborn,MI,2021,C,26081.0,12.25,14.602
1005668,Dearborn,MI,2021,C,69803.1,33.0,39.336
1003262,Sterling Heights,MI,2021,C,27924.8,13.25,15.794
1001410,WEYMOUTH,MA,2021,"C,D",625657.9,291.75,354.62
1006032,Current,NV,2021,"C,MM,Y",13681.6,14.0,33.674
1003623,THREE OAKS,MI,2021,"C,HH",47.5,0.0,0.0
1006010,BATON ROUGE,LA,2021,"C,X",21106.8,10.0,11.92
1006691,POINT COMFORT,TX,2021,"C,X",56912.3,26.75,31.886
1006085,FORNEY,TX,2021,D,664535.2,308.25,372.5
1009593,Cameron,WV,2021,"C,W",65285.0,30.75,36.654
1007910,Fort Carson,CO,2021,C,59486.4,28.75,35.76
1007576,YERINGTON,NV,2021,"C,D",163721.7,76.0,92.38
1002699,POCATELLO,ID,2021,"C,HH",0.0,8.75,20.562
1002890,FORT HOOD,TX,2021,"C,HH",3021.0,1.5,1.788
1001977,Brighton,CO,2021,"C,NN,W",200818.4,94.5,112.644
1000971,MAIDSVILLE,WV,2021,"C,D",2279279.7,612.25,11794.84
1001483,FORT MYERS,FL,2021,"C,D",1081.4,1.0,2.682
1003701,FORT RILEY,KS,2021,C,21874.6,10.25,12.218
1001029,PLATTEVILLE,CO,2021,"C,D",502760.6,233.0,280.12
1004667,Fort Stewart,GA,2021,"C,HH",0.0,0.0,0.0
1001269,NORTH TONAWANDA,NY,2021,"C,D",0.0,0.0,0.0
1000442,Farmerville,LA,2021,"C,II",5.1,0.0,0.0
1002205,LIVINGSTON,CA,2021,C,29.6,0.0,0.0
1007383,Fountain,CO,2021,"C,D",9190.8,4.25,5.96
1007245,FRUITLAND,NM,2021,"C,D",3360365.8,9928.25,17388.3
1004751,NASHUA,NH,2021,"C,HH",14.2,0.0,0.0
1000421,Kaukauna,WI,2021,"C,D",10.3,0.0,0.0
1007093,OSHKOSH,WI,2021,"C,PP",50054.7,23.5,28.012
1001684,Francisco,IN,2021,"C,FF",50.8,0.0,0.0
1000061,COMMERCE CITY,CO,2021,"C,D",41468.7,21.75,32.78
1000246,MORAINE,OH,2021,"C,D",34741.4,16.25,20.86
1003031,CONSTABLE,NY,2021,"C,HH",108.4,0.0,0.298
1003787,GROVE CITY,OH,2021,"C,HH",87.0,0.0,0.0
1004247,WINCHESTER,VA,2021,"C,HH",0.0,9.5,22.648
1000301,Tacoma,WA,2021,D,493039.5,228.5,274.16
1004175,TACOMA,WA,2021,C,16436.5,7.75,9.238
1011885,Fredericktown,MO,2021,C,5734.9,2.75,3.278
1004066,Mount Vernon,WA,2021,"C,D",61735.7,29.0,34.568
1006016,QUINTANA,TX,2021,"C,W",0.0,0.0,0.0
1013753,Freeport,TX,2021,"C,W",17347.8,8.25,9.834
1000288,FREEPORT,NY,2021,"C,D",34500.2,16.75,20.86
1006947,CLAYPOOL,AZ,2021,C,83999.4,40.0,47.978
1006378,Morenci,AZ,2021,C,30596.2,14.5,17.284
1001372,FAIRFIELD,TX,2021,"C,D",619499.6,287.25,345.68
1000219,LA CROSSE,WI,2021,C,13402.74,361.0,863.306
1003712,OGDEN,UT,2021,C,69674.5,32.75,39.038
1002843,Staten Island,NY,2021,"C,HH",279.1,0.25,0.596
1003521,CONESTOGA,PA,2021,"C,HH",18.9,0.0,0.0
1014397,Irving,TX,2021,C,25221.3,12.0,14.304
1013971,Jonesboro,AR,2021,C,23136.3,11.0,13.112
1013489,Modesto,CA,2021,C,26111.3,12.25,14.602
1004983,KILLINGLY &#40;DAYVILLE&#41;,CT,2021,C,12831.4,6.0,7.152
1002394,BAKERSFIELD,CA,2021,C,21419.6,10.0,11.92
1005677,FRANKFORT,IN,2021,C,35482.2,16.75,19.966
1004898,KATHLEEN,GA,2021,C,27990.4,13.25,15.794
1005424,CHARLOTTE,NC,2021,C,27122.1,12.75,15.198
1012380,Beloit,WI,2021,C,27131.2,12.75,15.198
1006942,WINDSOR,CO,2021,"C,PP",39279.5,18.5,22.052
1003911,ERIE,CO,2021,"C,HH",63.6,0.0,0.298
1001400,FOUNTAIN,CO,2021,"C,D",465632.8,216.0,259.26
1002192,Offshore,LA,2021,"C,W",51325.9,24.25,28.906
1001311,MISSION,TX,2021,D,530408.6,246.0,295.02
1006791,OKLAHOMA CITY,OK,2021,D,168680.6,78.25,95.36
1005342,Greenwood,SC,2021,C,0.0,4.5,10.43
1001152,FULTON,AR,2021,"C,D",74030.8,34.25,41.72
1004894,JOHNSTOWN,NY,2021,"C,HH",0.0,0.0,0.0
1005425,Tecumseh,KS,2021,C,43982.3,20.75,24.734
1004274,Batesville,AR,2021,C,151711.8,254.75,421.67
1004085,Decatur,IL,2021,"C,N",68974.3,32.5,38.74
1009613,Bolingbrook,IL,2021,"C,QQ,SS",1045.6,0.5,0.596
1004439,MILFORD,NE,2021,"C,HH",22.5,0.0,0.0
1000830,BELMONT,NC,2021,"C,D",108.0,0.0,0.298
1007697,SWEETWATER,TX,2021,C,47804.6,22.5,26.82
1013588,Offshore,TX,2021,"C,W",356.2,0.25,0.894
1006811,SALT LAKE CITY,UT,2021,"C,D",19606.0,9.0,11.92
1007423,GADSDEN,AL,2021,"C,D",6.5,0.0,0.0
1013886,Seminole,TX,2021,"C,W",4.8,0.0,0.0
1013196,Parker,PA,2021,"C,W",29934.9,14.0,16.688
1008185,Galena Park,TX,2021,C,12240.6,5.75,6.854
1004454,Galena Park,TX,2021,"C,MM",4632.7,2.25,2.682
1007790,GALLATIN,TN,2021,"C,D",961620.6,2779.5,4869.32
1007665,BIDWELL,OH,2021,"C,HH",30.7,0.0,0.0
1001718,MODESTO,CA,2021,"C,N",117935.4,55.5,66.156
1010020,Offshore,LA,2021,"C,W",16660.2,7.75,9.238
1011728,Offshore,LA,2021,"C,W",557.2,0.5,1.49
1001586,GARDEN CITY,KS,2021,"C,D",243.4,0.0,0.0
1013398,Big Spring,TX,2021,"C,W",10134.4,4.75,5.662
1002101,LAS VEGAS,NV,2021,C,115748.5,54.5,64.964
1012065,Dover,DE,2021,D,421579.8,196.25,235.42
1003043,Garyville,LA,2021,"C,MM,Y",1188973.5,1784.25,4253.95
1013942,MADRAS,OR,2021,"C,W",65273.8,30.75,36.654
1013313,Sandpoint,ID,2021,"C,W",90397.2,42.5,50.66
1004781,ATHOL,ID,2021,"C,W",54633.4,25.75,30.694
1005013,BEND,OR,2021,"C,W",65117.4,30.75,36.654
1004780,BONANZA,OR,2021,"C,W",44472.2,21.0,25.032
1004783,CHEMULT,OR,2021,"C,W",80108.7,37.75,44.998
1004782,IONE,OR,2021,"C,W",47647.8,22.5,26.82
1004778,KENT,OR,2021,"C,W",52420.2,24.75,29.502
1004773,ROSALIA,WA,2021,"C,W",71101.5,33.5,39.932
1005008,SANDPOINT,ID,2021,"C,W",94901.3,44.75,53.342
1004775,WALLULA,WA,2021,"C,W",134410.5,63.25,75.394
1012641,Starbuck,WA,2021,"C,W",398.1,0.25,0.298
1003204,GRANITE CITY,IL,2021,"C,Q",3221.3,1.5,1.788
1011886,Coulterville,IL,2021,"C,FF",454.8,0.25,0.298
1013787,Garden City,TX,2021,"C,W",7659.140961,3.608717,4.301590664
1013559,Gaylord,MI,2021,C,9.8,0.0,0.0
1002522,Offshore,LA,2021,"C,W",30684.4,14.75,18.178
1002506,Offshore,LA,2021,"C,W",40475.9,21.0,28.906
1004394,Offshore,LA,2021,"C,W",207.6,0.25,0.596
1002519,Offshore,LA,2021,"C,W",36979.7,18.0,23.244
1014307,Offshore,LA,2021,"C,W",8411.3,4.0,4.768
1010281,Offshore,LA,2021,"C,W",34848.8,16.75,20.562
1009916,Offshore,LA,2021,"C,W",89572.6,42.25,50.362
1006363,ODESSA,TX,2021,"C,H",471.0,0.25,0.298
1003067,PUEBLO,CO,2021,"C,H",186.8,0.0,0.0
1013567,Big Wells,TX,2021,"C,W",154393.1,72.75,86.718
1013572,Del Rio,TX,2021,"C,W",152357.1,71.75,85.526
1013556,Midkiff,TX,2021,"C,W",178842.4,84.25,100.426
1013557,Coyanosa,TX,2021,"C,W",17477.7,8.25,9.834
1009442,Greenville,SC,2021,C,2818.8,1.25,1.49
1001862,CINCINNATI,OH,2021,C,18.0,0.0,0.0
1004412,NISKAYUNA,NY,2021,"C,I",1562.0,0.75,0.894
1010642,Schenectady,NY,2021,C,19954.7,9.5,11.324
1004697,Erie,PA,2021,C,42338.7,20.0,23.84
1010663,Danville,PA,2021,C,35347.1,16.75,19.966
1005856,GEISMAR,LA,2021,"C,NN,W",57624.3,27.25,32.482
1006474,Sergeant Bluff,IA,2021,C,37013.8,17.5,20.86
1001194,CHESHIRE,OH,2021,"C,D",7327887.2,21656.25,37935.4
1003665,SOUTH SAN FRANCISCO,CA,2021,C,31016.5,14.5,17.284
1001200,LYNN,MA,2021,C,7813.4,3.75,4.47
1002243,PEEBLES,OH,2021,C,679.9,0.75,1.788
1004366,COVINGTON,GA,2021,C,27440.0,13.0,15.496
1004695,MILFORD,MI,2021,C,26912.9,12.75,15.198
1002828,KANSAS CITY,KS,2021,C,20211.0,9.5,11.324
1003506,ROANOKE,IN,2021,C,5482.4,10.0,20.264
1004605,LANSING,MI,2021,C,36319.8,17.0,20.264
1002875,BEDFORD,IN,2021,"C,TT",49940.7,23.5,28.012
1010554,Lake Orion,MI,2021,C,0.0,42.25,99.234
1004317,Wentzville,MO,2021,C,64452.9,30.25,36.058
1002347,SAGINAW,MI,2021,"C,TT",26040.0,12.25,14.602
1010968,Spring Hill,TN,2021,C,29702.0,14.0,16.688
1004452,Granger,WY,2021,C,0.0,0.0,0.0
1006324,GREEN RIVER,WY,2021,"C,CC,S",297576.7,140.25,167.178
1003392,GENEVA,OH,2021,"C,HH",0.0,18.5,43.508
1005775,Genoa,WI,2021,"C,D",423514.1,111.25,2142.62
1012957,Houston,TX,2021,C,20606.4,9.75,11.622
